Subject_Display_Name,Subject,Chapter_Display_Name,Chapter,Topic_Display_Name,Topic,SubTopic_Display_Name,SubTopic,Module_Display_Name,Module,LessonPlan_Display_Name,Lesson_Plan_Name
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,29-Q11_Amit_and_Sumit_Part_I,M29,Lecture 3,Lecture_3
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,30-Q11_Amit_and_Sumit_Part_II,M30,Lecture 3,Lecture_3
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,31-Q11_Amit_and_Sumit_Part_III,M31,Lecture 3,Lecture_3
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,32-Q11_Amit_and_Sumit_Part_IV,M32,Lecture 3,Lecture_3
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,33-Q12_Sunder_and_Surendra_Part_I,M33,Lecture 3,Lecture_3
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,34-Q12_Sunder_and_Surendra_Part_II,M34,Lecture 3,Lecture_3
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,35-Q12_Sunder_and_Surendra_Part_III,M35,Lecture 3,Lecture_3
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,36-Q12_Sunder_and_Surendra_Part_IV,M36,Lecture 3,Lecture_3
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,37-Q13_Amar_and_Akbar_Part_I,M37,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,38-Q13_Amar_and_Akbar_Part_II,M38,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,39-Q13_Amar_and_Akbar_Part_III,M39,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,40-Q13_Amar_and_Akbar_Part_IV,M40,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,41-Q14_Rajkumar_and_Rajendra_Part_I,M41,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,42-Q14_Rajkumar_and_Rajendra_Part_II,M42,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,43-Q14_Rajkumar_and_Rajendra_Part_III,M43,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,44-Q14_Rajkumar_and_Rajendra_Part_IV,M44,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,45-Capital_Adjustment,M45,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,46-Q15_Manav_and_Satish_Part_I,M46,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,47-Q15_Manav_and_Satish_Part_II,M47,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,48-Q15_Manav_and_Satish_Part_III,M48,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,49-Q16_Sohan_and_Mohan_Part_I,M49,Lecture 5,Lecture_5
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,50-Q16_Sohan_and_Mohan_Part_II,M50,Lecture 5,Lecture_5
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,51-Q16_Sohan_and_Mohan_Part_III,M51,Lecture 5,Lecture_5
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,52-Q16_Sohan_and_Mohan_Part_IV,M52,Lecture 5,Lecture_5
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,53-Q17_Sharad_and_Varad_Part_I,M53,Lecture 5,Lecture_5
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,54-Q17_Sharad_and_Varad_Part_II,M54,Lecture 5,Lecture_5
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,55-Q17_Sharad_and_Varad_Part_III,M55,Lecture 5,Lecture_5
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,56-Q17_Sharad_and_Varad_Part_IV,M56,Lecture 5,Lecture_5
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,57-Q18_Harish_and_Girish_Part_I,M57,Lecture 5,Lecture_5
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,58-Q18_Harish_and_Girish_Part_II,M58,Lecture 5,Lecture_5
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,59-Q18_Harish_and_Girish_Part_III,M59,Lecture 5,Lecture_5
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,60-Q18_Harish_and_Girish_Part_IV,M60,Lecture 5,Lecture_5
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,61-Q19_Dhiraj_and_Niraj_Part_I,M61,Lecture 6,Lecture_6
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,62-Q19_Dhiraj_and_Niraj_Part_II,M62,Lecture 6,Lecture_6
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,63-Q19_Dhiraj_and_Niraj_Part_III,M63,Lecture 6,Lecture_6
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,64-Q19_Dhiraj_and_Niraj_Part_IV,M64,Lecture 6,Lecture_6
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,65-Q20_Sagar_and_Pankaj_Part_I,M65,Lecture 6,Lecture_6
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,66-Q20_Sagar_and_Pankaj_Part_II,M66,Lecture 6,Lecture_6
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,67-Q20_Sagar_and_Pankaj_Part_III,M67,Lecture 6,Lecture_6
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,68-Q20_Sagar_and_Pankaj_Part_IV,M68,Lecture 6,Lecture_6
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,69-Q21_Rajesh_and_Manoj_Part_I,M69,Lecture 6,Lecture_6
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,70-Q21_Rajesh_and_Manoj_Part_II,M70,Lecture 6,Lecture_6
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,71-Q21_Rajesh_and_Manoj_Part_III,M71,Lecture 6,Lecture_6
Book Keeping,Book_Keeping,03-Admission of Partner,03-Admission_of_Partner,03-Admission of Partner,03-Admission_of_Partner,,,72-Q21_Rajesh_and_Manoj_Part_IV,M72,Lecture 6,Lecture_6
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,01-Introduction_Meaning_and_Reasons,M1,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,02-Revaluation_of_Assets_and_Liabilities,M2,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,03-Undistributed_Accumulated_Profits_losses,M3,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,04-Ratio_Calculation_Old_PSR_New_PSR,M4,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,05-Ratio_Calculation_Gaining_Ratio_Benefit_Ratio,M5,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,06-Goodwill_Case_I_Raised_at_full_value,M6,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,07-Q_1_Part_I_Sunita_Surekha_Nilima,M7,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,8-Q_1_Part_II_Sunita_Surekha_Nilima,M8,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,09-Q_2_Part_I_Prakash_Diwakar_Rajan,M9,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,10-Q_2_Part_II_Prakash_Diwakar_Rajan,M10,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,11-Q_2_Part_III_Prakash_Diwakar_Rajan,M11,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,12-Q_2_Part_IV_Prakash_Diwakar_Rajan,M12,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,13-Goodwill_to_the_share_of_outgoing_partners,M13,Lecture 2,Lecture_2
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,14-Q_3_Part_I_Paul_Suni_Minu,M14,Lecture 2,Lecture_2
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,15-Q_3_Part_II_Paul_Suni_Minu,M15,Lecture 2,Lecture_2
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,16-Q_3_Part_III_Paul_Suni_Minu,M16,Lecture 2,Lecture_2
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,17-Goodwill_given_in_old_Balance_Sheet_Increase_Decrease,M17,Lecture 2,Lecture_2
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,18-Q_4_Part_I_Gopi_Krishna_Ram,M18,Lecture 2,Lecture_2
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,19-Q_4_Part_II_Gopi_Krishna_Ram,M19,Lecture 2,Lecture_2
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,20-Q_4_Part_III_Gopi_Krishna_Ram,M20,Lecture 2,Lecture_2
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,21-Q_5_Part_I_Wadia_N_Oza_J_W_Jagdish,M21,Lecture 2,Lecture_2
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,22-Q_5_Part_II_Wadia_N_Oza_J_W_Jagdish,M22,Lecture 2,Lecture_2
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,23-Q_5_Part_III_Wadia_N_Oza_J_W_Jagdish,M23,Lecture 2,Lecture_2
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,24-Q_5_Part_IV_Wadia_N_Oza_J_W_Jagdish,M24,Lecture 2,Lecture_2
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,25-When_partner_retired_between_accounting_year,M25,Lecture 3,Lecture_3
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,26-Q_6_Part_I_Manoj_Nandkumar_Suresh,M26,Lecture 3,Lecture_3
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,27-Q_6_Part_II_Manoj_Nandkumar_Suresh,M27,Lecture 3,Lecture_3
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,28-Q_6_Part_III_Manoj_Nandkumar_Suresh,M28,Lecture 3,Lecture_3
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,29-Q_7_Part_I_Minaxi_Sunita_Ritu,M29,Lecture 3,Lecture_3
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,30-Q_7_Part_II_Minaxi_Sunita_Ritu,M30,Lecture 3,Lecture_3
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,31-Q_7_Part_III_Minaxi_Sunita_Ritu,M31,Lecture 3,Lecture_3
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,32-Q_7_Part_IV_Minaxi_Sunita_Ritu,M32,Lecture 3,Lecture_3
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,33-Q_8_Part_I_Shedge_Mayekar_Raut,M33,Lecture 3,Lecture_3
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,34-Q_8_Part_II_Shedge_Mayekar_Raut,M34,Lecture 3,Lecture_3
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,35-Q_8_Part_III_Shedge_Mayekar_Raut,M35,Lecture 3,Lecture_3
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,36-Q_8_Part_IV_Shedge_Mayekar_Raut,M36,Lecture 3,Lecture_3
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,37-Q_9_Part_I_Abhinav_Apurva_Ameet,M37,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,38-Q_9_Part_II_Abhinav_Apurva_Ameet,M38,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,39-Q_9_Part_III_Abhinav_Apurva_Ameet,M39,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,40-Q_9_Part_IV_Abhinav_Apurva_Ameet,M40,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,41-Q_10_Part_I_Pai_Amba_Manoj,M41,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,42-Q_10_Part_II_Pai_Amba_Manoj,M42,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,43-Q_10_Part_III_Pai_Amba_Manoj,M43,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,44-Q_10_Part_IV_Pai_Amba_Manoj,M44,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,45-Q_11_Part_I_Sunil_Nitish_Sapna,M45,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,46-Q_11_Part_II_Sunil_Nitish_Sapna,M46,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,47-Q_12_Part_I_Shailesh_Anil_Das,M47,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,04-Retirement of Partner,04-Retirement_of_Partner,04-Retirement of Partner,04-Retirement_of_Partner,,,48-Q_12_Part_II_Shailesh_Anil_Das,M48,Lecture 4,Lecture_4
Book Keeping,Book_Keeping,05-Death of Partner,05-Death_of_Partner,05-Death of Partner,05-Death_of_Partner,,,01-Introduction_Meaning_and_Reasons,M1,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,05-Death of Partner,05-Death_of_Partner,05-Death of Partner,05-Death_of_Partner,,,02-Q_1_Part_I_Vishal_Sagar_Amar,M2,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,05-Death of Partner,05-Death_of_Partner,05-Death of Partner,05-Death_of_Partner,,,03-Q_1_Part_II_Vishal_Sagar_Amar,M3,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,05-Death of Partner,05-Death_of_Partner,05-Death of Partner,05-Death_of_Partner,,,04-Q_1_Part_III_Vishal_Sagar_Amar,M4,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,05-Death of Partner,05-Death_of_Partner,05-Death of Partner,05-Death_of_Partner,,,05-Q_2_Part_I_Raja_Rani_Pradhan,M5,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,05-Death of Partner,05-Death_of_Partner,05-Death of Partner,05-Death_of_Partner,,,06-Q_2_Part_II_Raja_Rani_Pradhan,M6,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,05-Death of Partner,05-Death_of_Partner,05-Death of Partner,05-Death_of_Partner,,,07-Q_2_Part_III_Raja_Rani_Pradhan,M7,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,05-Death of Partner,05-Death_of_Partner,05-Death of Partner,05-Death_of_Partner,,,08-Q_2_Part_IV_Raja_Rani_Pradhan,M8,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,05-Death of Partner,05-Death_of_Partner,05-Death of Partner,05-Death_of_Partner,,,09-Q_3_Part_I_Sudhakar_Madhukar_Raghunath,M9,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,05-Death of Partner,05-Death_of_Partner,05-Death of Partner,05-Death_of_Partner,,,10-Q_3_Part_II_Sudhakar_Madhukar_Raghunath,M10,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,05-Death of Partner,05-Death_of_Partner,05-Death of Partner,05-Death_of_Partner,,,11-Q_4_Part_I_Parag_Siddhesh_Nishu,M11,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,05-Death of Partner,05-Death_of_Partner,05-Death of Partner,05-Death_of_Partner,,,12-Q_4_Part_II_Parag_Siddhesh_Nishu,M12,Lecture 1,Lecture_1
Book Keeping,Book_Keeping,05-Death of Partner,05-Death_of_Partner,05-Death of Partner,05-Death_of_Partner,,,13-Q_5_Part_I_Vilas_Mangal_Guru,M13,Lecture 2,Lecture_2
Book Keeping,Book_Keeping,05-Death of Partner,05-Death_of_Partner,05-Death of Partner,05-Death_of_Partner,,,14-Q_5_Part_II_Vilas_Mangal_Guru,M14,Lecture 2,Lecture_2
Book Keeping,Book_Keeping,05-Death of Partner,05-Death_of_Partner,05-Death of Partner,05-Death_of_Partner,,,15-Q_5_Part_III_Vilas_Mangal_Guru,M15,Lecture 2,Lecture_2
Book Keeping,Book_Keeping,05-Death of Partner,05-Death_of_Partner,05-Death of Partner,05-Death_of_Partner,,,16-Q_5_Part_IV_Vilas_Mangal_Guru,M16,Lecture 2,Lecture_2
Book Keeping,Book_Keeping,05-Death of Partner,05-Death_of_Partner,05-Death of Partner,05-Death_of_Partner,,,17-Q_6_Part_I_Vimal_Kamal_Shamal,M17,Lecture 2,Lecture_2
Book Keeping,Book_Keeping,05-Death of Partner,05-Death_of_Partner,05-Death of Partner,05-Death_of_Partner,,,18-Q_6_Part_II_Vimal_Kamal_Shamal,M18,Lecture 2,Lecture_2
